0, -1.20606, 1.3092, -0.310313, -1.10356, -1.70989, 0.537288, 
0, -1.07775, 1.29528, -0.42014, -0.947423, -1.57062, 0.593992, 
0, -0.927772, 1.26155, -0.536184, -0.821396, -1.42423, 0.663924, 
0, -0.833041, 1.3918, -0.880616, -0.827401, -1.21201, 0.777795, 
1, -1.04577, 1.18113, 0.28283, -0.805021, -1.85118, 0.120285, 
1, -0.923257, 1.02709, 0.0752616, -0.625509, -1.613, 0.35853, 
1, -0.809251, 1.07747, -0.16297, -0.557735, -1.43677, 0.476388, 
1, -0.801704, 1.31434, -0.733663, -0.633731, -1.11752, 0.600077, 
2, -0.806829, 1.19075, 0.581436, -0.222384, -2.0071, 0.047956, 
2, -0.77635, 0.998502, 0.363451, -0.165713, -1.67561, 0.151262, 
2, -0.789064, 1.0717, 0.0322164, -0.179787, -1.41816, 0.174237, 
2, -0.749894, 1.17351, -0.448616, -0.157284, -1.04326, 0.215056, 
3, -0.298873, 1.17794, 0.755296, 0.674438, -2.0071, 0.349451, 
3, -0.533951, 1.07424, 0.551952, 0.396233, -1.89693, 0.163551, 
3, -0.61391, 0.976279, 0.191343, 0.25206, -1.43403, 0.0104493, 
3, -0.67056, 1.10861, -0.334403, 0.211937, -1.03697, -0.0213344, 
4, -0.206631, 0.891563, 0.676492, 0.768943, -1.83551, 0.0788889, 
4, -0.475234, 0.906066, 0.323708, 0.532968, -1.51228, -0.0658845, 
4, -0.610121, 1.05558, -0.234974, 0.431994, -1.09611, -0.149769, 
5, 0.79214, 1.01079, 0.604004, 1.95814, -1.82857, 0.213372, 
5, 0.144686, 0.899393, 0.665311, 1.22191, -1.80804, 0.110248, 
5, -0.320076, 0.862703, 0.413954, 0.774191, -1.59259, -0.0883533, 
5, -0.553219, 1.01288, -0.150076, 0.581951, -1.17242, -0.219512, 
6, 1.03251, 1.07871, 0.410464, 2.23358, -1.90348, 0.115998, 
6, 0.468224, 0.96508, 0.556736, 1.63158, -1.77912, 0.116025, 
6, -0.147932, 0.842981, 0.453008, 0.99997, -1.64488, -0.0929129, 
6, -0.495673, 0.976915, -0.0756704, 0.697449, -1.24957, -0.25904, 
7, 1.15475, 1.24361, -0.128576, 2.17045, -2.0071, 5.97847, 
7, 0.697819, 0.982658, 0.358512, 1.88173, -1.86336, -0.0719678, 
7, 0.0356319, 0.835198, 0.46238, 1.20555, -1.69774, -0.113671, 
7, -0.435931, 0.945986, -0.00996412, 0.795098, -1.32257, -0.282318, 
8, 0.851472, 1.0216, 0.210794, 2.11575, -1.96066, -0.189619, 
8, 0.219801, 0.825848, 0.454307, 1.39254, -1.75102, -0.146415, 
8, -0.373344, 0.919327, 0.0477162, 0.883326, -1.39034, -0.296475, 
9, -1.05679, 1.0703, -0.308542, -0.518802, -1.97652, 0.756634, 
9, -0.975375, 0.875555, -0.410428, -0.462017, -1.66728, 0.764714, 
9, -0.806837, 0.92532, -0.94304, -0.377876, -1.18029, 0.930675, 
10, -1.19659, 0.962652, -0.118839, -0.711841, -2.0025, 0.747227, 
10, -1.03911, 0.807858, -0.239174, -0.573097, -1.7276, 0.843632, 
10, -0.94517, 0.819497, -0.553565, -0.539096, -1.4131, 0.899589, 
10, -0.81432, 0.927253, -1.04359, -0.52558, -1.01663, 1.03786, 
11, -1.15519, 0.521714, 0.066839, -0.752925, -1.68777, 0.924741, 
11, -1.10501, 0.651669, -0.211396, -0.763429, -1.51296, 0.921197, 
11, -0.946649, 0.764442, -0.694595, -0.757639, -1.14389, 1.08646, 
11, -0.823995, 0.929674, -1.15219, -0.768326, -0.8364, 1.22219, 
12, -1.06775, 0.564416, -0.542302, 2.0209, 1.11876, -1.8012, 
12, -0.849343, 1.10375, -1.56833, 1.75837, 0.673544, -1.36002, 
13, -0.923419, 0.848731, 0.108921, -0.316383, -2.0071, 0.55392, 
13, -0.859396, 0.728965, -0.196325, -0.267112, -1.58482, 0.609195, 
13, -0.780453, 0.855677, -0.83899, -0.249945, -1.06892, 0.698761, 
14, -1.09483, 0.619093, 0.501952, -0.543469, -2.0071, 0.421259, 
14, -0.95833, 0.564451, 0.194056, -0.401304, -1.70264, 0.596244, 
14, -0.835159, 0.487998, -0.0985992, -0.300971, -1.33478, 0.699779, 
14, -0.785674, 0.849, -0.931365, -0.384339, -0.875245, 0.785776, 
15, -1.08437, 0.213285, 0.501016, -0.600997, -1.5353, 0.659111, 
15, -0.950976, 0.335327, 0.121054, -0.554552, -1.29944, 0.729948, 
15, -0.848868, 0.449426, -0.262154, -0.514739, -1.00081, 0.831779, 
15, -0.792207, 0.850503, -1.04273, -0.694075, -0.675968, 1.03828, 
16, -1.07455, -0.0407364, 0.284184, -0.966731, -1.04716, 1.07213, 
16, -0.959975, 0.197074, -0.0538289, -1.073, -0.905171, 1.21665, 
16, -0.870752, 0.503207, -0.558982, -1.05808, -0.721568, 1.24711, 
16, -0.80664, 1.26057, -1.88689, 1.19546, 0.50058, -0.841787, 
17, -0.675699, 0.44722, 0.57684, 0.0851925, -1.98875, 0.390407, 
17, -0.739906, 0.453691, 0.200657, -0.0399775, -1.57724, 0.43227, 
17, -0.740001, 0.762016, -0.696273, -0.0657472, -0.98779, 0.440834, 
18, -0.800431, 0.519496, 0.826311, -0.152975, -2.0071, 0.308987, 
18, -0.7493, 0.232424, 0.571251, -0.0975203, -1.60584, 0.324078, 
18, -0.752654, 0.386508, 0.0424406, -0.10088, -1.21454, 0.404383, 
18, -0.74255, 0.74505, -0.777402, -0.126893, -0.755247, 0.442298, 
19, -0.799435, -0.20906, 0.9266, -0.204836, -1.33521, 0.367936, 
19, -0.776137, 0.00234097, 0.478798, -0.181056, -1.07792, 0.389494, 
19, -0.820298, 0.370768, 0.00116177, -0.248041, -0.949776, 0.472329, 
19, -0.771913, 0.680111, -0.640766, -0.241722, -0.612837, 0.47365, 
20, -0.885967, -0.521773, 0.688893, -0.450106, -0.480459, 0.61245, 
20, -0.846861, -0.0672486, 0.293221, -0.513501, -0.536482, 0.634813, 
20, -0.796608, 0.285465, -0.164338, -0.512137, -0.428934, 0.637546, 
20, -0.756043, 0.672078, -0.758806, -0.551475, -0.218387, 0.677744, 
21, -0.541342, 0.578374, 0.677428, 0.23426, -2.0071, 0.276844, 
21, -0.634408, 0.374613, 0.305669, 0.145227, -1.52508, 0.219589, 
21, -0.675707, 0.667573, -0.402116, 0.14286, -1.11549, 0.206107, 
22, -0.322132, 0.34935, 0.9599, 0.47663, -2.0071, 0.250542, 
22, -0.512056, 0.143257, 0.875787, 0.262043, -1.74214, 0.0297447, 
22, -0.61384, 0.373869, 0.236575, 0.194728, -1.32058, 0.101228, 
22, -0.663238, 0.619871, -0.46693, 0.181663, -0.852277, 0.0890455, 
23, -0.498455, -0.152535, 0.681844, 0.358013, -1.04438, -0.155706, 
23, -0.602801, 0.192557, 0.134308, 0.296246, -0.832843, -0.102432, 
23, -0.649456, 0.58203, -0.546476, 0.30331, -0.532802, -0.124514, 
24, -0.299896, -0.908783, 0.833582, 1.24231, -0.509197, -1.22081, 
24, -0.495786, -0.361145, 0.455833, 0.885028, -0.358854, -0.792936, 
24, -0.59019, 0.107137, -0.0278368, 0.858608, -0.338371, -0.774393, 
24, -0.632082, 0.559825, -0.648136, 1.05131, -0.165707, -0.974863, 
25, -0.498763, 0.279485, 0.420745, 0.35096, -1.53417, 0.0372348, 
25, -0.585609, 0.565361, -0.300434, 0.328088, -1.06028, -0.0112512, 
26, -0.224626, -0.00451243, 0.893367, 0.599394, -1.67703, -0.118263, 
26, -0.420661, 0.164369, 0.392919, 0.490448, -1.22266, -0.201508, 
26, -0.576534, 0.509101, -0.356682, 0.431265, -0.801225, -0.192816, 
27, -0.214491, -0.381028, 0.793029, 0.727503, -1.13886, -0.51131, 
27, -0.490672, 0.0266908, 0.225742, 0.610701, -0.853011, -0.423265, 
27, -0.565742, 0.461965, -0.426137, 0.712983, -0.494055, -0.564263, 
28, -0.203626, -0.501071, 0.530882, -1.90537, 0.82458, 1.94632, 
28, -0.484583, -0.0175398, 0.0447475, 1.04362, -0.574319, -0.971364, 
28, -0.630909, 0.562203, -0.757813, 1.20987, -0.371476, -1.16434, 
29, -0.347376, 0.195746, 0.51648, 0.535724, -1.58474, -0.114238, 
29, -0.512235, 0.459607, -0.193796, 0.478756, -1.02557, -0.184462, 
30, 0.131794, -0.0266674, 0.895336, 0.948644, -1.81682, -0.30973, 
30, -0.34049, 0.0413433, 0.442672, 0.624445, -1.28537, -0.318882, 
30, -0.583391, 0.471609, -0.393506, 0.593717, -0.824374, -0.373206, 
31, 0.15084, -0.412795, 0.805501, 1.07881, -1.33783, -0.817209, 
31, -0.331849, -0.0699732, 0.326912, 0.751001, -0.991266, -0.572225, 
31, -0.581276, 0.453221, -0.480967, 0.821983, -0.634531, -0.68824, 
32, 0.151603, -0.498992, 0.529428, -1.81358, 1.28381, 1.82354, 
33, -0.187639, 0.148266, 0.579976, 0.684553, -1.66725, -0.230919, 
33, -0.529178, 0.434159, -0.233671, 0.565766, -1.06575, -0.284884, 
34, 0.461394, 0.0819653, 0.786559, 1.23221, -1.99235, -0.417526, 
34, -0.17147, -0.0045878, 0.507859, 0.745178, -1.41144, -0.430295, 
34, -0.527099, 0.404168, -0.301879, 0.689473, -0.903715, -0.478669, 
35, 0.456474, -0.239781, 0.679348, 1.20022, -1.79128, -0.909547, 
35, -0.154034, -0.126539, 0.368654, 1.01234, -1.14938, -0.831753, 
35, -0.524133, 0.382061, -0.383301, 0.808702, -0.727729, -0.683671, 
36, -0.149946, -0.162498, 0.178412, -1.83518, 1.05004, 1.86659, 
36, -0.516849, 0.404876, -0.540417, 1.38839, -0.639935, -1.36297, 
37, -0.0280001, 0.162293, 0.605451, 0.788224, -1.77093, -0.296655, 
37, -0.470645, 0.37678, -0.156047, 0.641644, -1.12888, -0.368044, 
38, 0.0194166, -0.0296419, 0.505596, 0.947917, -1.55047, -0.608308, 
38, -0.467893, 0.34561, -0.22244, 0.744606, -0.982915, -0.541038, 
39, 0.700566, -0.0477233, 0.507655, -1.72315, 2.0071, 2.19606, 
39, 0.0259628, -0.133344, 0.375048, 1.08878, -1.38419, -0.924718, 
39, -0.459412, 0.339176, -0.338446, 1.03012, -0.819321, -0.90655, 
40, 0.0339766, -0.183468, 0.204194, -1.90136, 1.2393, 1.9013, 
40, -0.454975, 0.339772, -0.458222, 1.46091, -0.767267, -1.44066, 
41, 0.193782, 0.16238, 0.550273, 1.02331, -1.87765, -0.435786, 
41, -0.409026, 0.327854, -0.0891717, 0.698015, -1.19518, -0.430642, 
42, 0.20144, -0.017623, 0.494119, 1.07311, -1.64576, -0.688862, 
42, -0.405238, 0.295393, -0.15361, 0.774194, -1.05978, -0.576922, 
43, 0.222149, -0.112504, 0.362506, 1.12542, -1.59409, -0.948018, 
43, -0.395715, 0.283633, -0.268821, 1.08261, -0.877684, -0.96403, 
44, 0.209105, -0.173117, 0.187972, -1.81687, 1.39407, 1.76621, 
44, -0.393281, 0.290866, -0.39794, 1.37338, -0.849294, -1.36445, 
45, -1.01949, 0.831094, -0.258544, -0.290444, -1.94757, 0.89819, 
45, -0.88069, 0.594026, -0.625499, -0.196998, -1.29548, 0.964069, 
46, -1.09103, 0.673776, -0.22768, -0.374329, -1.79833, 0.895829, 
46, -0.92655, 0.920685, -1.31178, -0.364096, -0.968962, 1.09158, 
47, -1.12852, 0.553219, 0.0508412, -0.369318, -1.94041, 0.994508, 
47, -1.05655, 0.58183, -0.435658, -0.391786, -1.48657, 1.04479, 
47, -0.930426, 1.2698, -2.10133, -0.617431, -0.536678, 1.39325, 
48, -1.17566, 0.383346, -0.14177, -0.466117, -1.58793, 1.12418, 
48, -1.05692, 0.579602, -0.742454, -0.543126, -1.15888, 1.23872, 
49, -1.18386, 0.453747, -0.64082, -0.692675, -1.17546, 1.39074, 
49, -1.05035, 0.970777, -1.74079, -0.987767, -0.6892, 1.80057, 
50, -1.19286, 1.09032, -2.10697, 1.75096, 0.751028, -6.9813, 
52, -0.95071, 0.603684, 0.16628, -0.212613, -2.0071, 0.706395, 
