27, 0.98, -0.88, 1.08, 0.4, 0.08, 0.6, 0.861742, 0, -0.248778, -0.442166
28, 0.98, -0.88, 1.08, 0.4, 0.08, 0.84, 0.869327, 0, -0.129791, -0.476892
29, 0.98, -0.88, 1.08, 0.4, 0.32, 0.12, 0.81804, 0, -0.397819, -0.415391
30, 0.98, -0.88, 1.08, 0.4, 0.32, 0.36, 0.829599, 0, -0.332369, -0.448661
31, 0.98, -0.88, 1.08, 0.4, 0.32, 0.6, 0.839906, 0, -0.242719, -0.485433
32, 0.98, -0.88, 1.08, 0.4, 0.32, 0.84, 0.845722, 0, -0.128555, -0.517907
33, 0.98, -0.88, 1.08, 0.4, 0.56, 0.12, 0.80523, 0, -0.388004, -0.448394
34, 0.98, -0.88, 1.08, 0.4, 0.56, 0.36, 0.81452, 0, -0.326762, -0.479358
35, 0.98, -0.88, 1.08, 0.4, 0.56, 0.6, 0.82287, 0, -0.241956, -0.514142
36, 0.98, -0.88, 1.08, 0.4, 0.56, 0.84, 0.827643, 0, -0.130262, -0.545929
37, 0.98, -0.88, 1.08, 0.4, 0.8, 0.12, 0.794314, 0, -0.382059, -0.47233
38, 0.98, -0.88, 1.08, 0.4, 0.8, 0.36, 0.802153, 0, -0.324538, -0.501224
39, 0.98, -0.88, 1.08, 0.4, 0.8, 0.6, 0.809328, 0, -0.24335, -0.534574
40, 0.98, -0.88, 1.08, 0.4, 0.8, 0.84, 0.813466, 0, -0.132783, -0.566252
41, 0.98, -0.88, 1.08, 0.4, 1.04, 0.12, 0.785055, 0, -0.378581, -0.490271
42, 0.98, -0.88, 1.08, 0.4, 1.04, 0.36, 0.791934, 0, -0.324074, -0.517511
43, 0.98, -0.88, 1.08, 0.4, 1.04, 0.6, 0.79837, 0, -0.245492, -0.549854
44, 0.98, -0.88, 1.08, 0.4, 1.04, 0.84, 0.802117, 0, -0.135334, -0.581629
45, 0.98, -0.88, 1.8, 0.4, -0.88, 0.12, 0.814352, 0, -0.580372, 0
46, 0.98, -0.88, 1.8, 0.4, -0.88, 0.36, 0.828737, 0, -0.559638, 0
47, 0.98, -0.88, 1.8, 0.4, -0.88, 0.6, 0.847103, 0, -0.531428, 0
48, 0.98, -0.88, 1.8, 0.4, -0.88, 0.84, 0.870952, 0, -0.491368, 0
49, 0.98, -0.88, 1.8, 0.4, -0.88, 1.08, 0.902034, 0, -0.431666, 0
52, 0.98, -0.88, 1.8, 0.4, -0.64, 0.12, 0.813511, 0, -0.575906, -0.0808257
53, 0.98, -0.88, 1.8, 0.4, -0.64, 0.36, 0.827572, 0, -0.554166, -0.0895804
54, 0.98, -0.88, 1.8, 0.4, -0.64, 0.6, 0.845498, 0, -0.524683, -0.0992026
55, 0.98, -0.88, 1.8, 0.4, -0.64, 0.84, 0.868857, 0, -0.483105, -0.108154
56, 0.98, -0.88, 1.8, 0.4, -0.64, 1.08, 0.899701, 0, -0.42188, -0.112054
59, 0.98, -0.88, 1.8, 0.4, -0.4, 0.12, 0.810735, 0, -0.56366, -0.158103
60, 0.98, -0.88, 1.8, 0.4, -0.4, 0.36, 0.823715, 0, -0.53946, -0.174573
61, 0.98, -0.88, 1.8, 0.4, -0.4, 0.6, 0.840093, 0, -0.506912, -0.193088
62, 0.98, -0.88, 1.8, 0.4, -0.4, 0.84, 0.861277, 0, -0.461469, -0.212715
63, 0.98, -0.88, 1.8, 0.4, -0.4, 1.08, 0.888848, 0, -0.395358, -0.231607
64, 0.98, -0.88, 1.8, 0.4, -0.4, 1.32, 0.921326, 0, -0.297689, -0.250079
66, 0.98, -0.88, 1.8, 0.4, -0.16, 0.12, 0.805779, 0, -0.546561, -0.228018
67, 0.98, -0.88, 1.8, 0.4, -0.16, 0.36, 0.816972, 0, -0.519762, -0.249808
68, 0.98, -0.88, 1.8, 0.4, -0.16, 0.6, 0.830789, 0, -0.48426, -0.274376
69, 0.98, -0.88, 1.8, 0.4, -0.16, 0.84, 0.848096, 0, -0.43538, -0.301956
70, 0.98, -0.88, 1.8, 0.4, -0.16, 1.08, 0.869053, 0, -0.365392, -0.333521
71, 0.98, -0.88, 1.8, 0.4, -0.16, 1.32, 0.889869, 0, -0.265898, -0.370718
73, 0.98, -0.88, 1.8, 0.4, 0.08, 0.12, 0.799044, 0, -0.527996, -0.287663
74, 0.98, -0.88, 1.8, 0.4, 0.08, 0.36, 0.808212, 0, -0.499603, -0.311753
75, 0.98, -0.88, 1.8, 0.4, 0.08, 0.6, 0.819286, 0, -0.46281, -0.338494
76, 0.98, -0.88, 1.8, 0.4, 0.08, 0.84, 0.832685, 0, -0.413269, -0.368571
77, 0.98, -0.88, 1.8, 0.4, 0.08, 1.08, 0.847912, 0, -0.344125, -0.403266
78, 0.98, -0.88, 1.8, 0.4, 0.08, 1.32, 0.861742, 0, -0.248778, -0.442166
80, 0.98, -0.88, 1.8, 0.4, 0.32, 0.12, 0.791405, 0, -0.510539, -0.336195
81, 0.98, -0.88, 1.8, 0.4, 0.32, 0.36, 0.79878, 0, -0.48189, -0.360185
82, 0.98, -0.88, 1.8, 0.4, 0.32, 0.6, 0.807585, 0, -0.445614, -0.38631
83, 0.98, -0.88, 1.8, 0.4, 0.32, 0.84, 0.81804, 0, -0.397819, -0.415391
84, 0.98, -0.88, 1.8, 0.4, 0.32, 1.08, 0.829599, 0, -0.332369, -0.448661
85, 0.98, -0.88, 1.8, 0.4, 0.32, 1.32, 0.839906, 0, -0.242719, -0.485433
87, 0.98, -0.88, 1.8, 0.4, 0.56, 0.12, 0.783676, 0, -0.495502, -0.374606
88, 0.98, -0.88, 1.8, 0.4, 0.56, 0.36, 0.789658, 0, -0.467637, -0.397186
89, 0.98, -0.88, 1.8, 0.4, 0.56, 0.6, 0.796794, 0, -0.433001, -0.421462
90, 0.98, -0.88, 1.8, 0.4, 0.56, 0.84, 0.80523, 0, -0.388004, -0.448394
91, 0.98, -0.88, 1.8, 0.4, 0.56, 1.08, 0.81452, 0, -0.326762, -0.479358
92, 0.98, -0.88, 1.8, 0.4, 0.56, 1.32, 0.82287, 0, -0.241956, -0.514142
94, 0.98, -0.88, 1.8, 0.4, 0.8, 0.12, 0.776354, 0, -0.483198, -0.404716
95, 0.98, -0.88, 1.8, 0.4, 0.8, 0.36, 0.781309, 0, -0.456697, -0.425422
96, 0.98, -0.88, 1.8, 0.4, 0.8, 0.6, 0.787255, 0, -0.424137, -0.44759
97, 0.98, -0.88, 1.8, 0.4, 0.8, 0.84, 0.794314, 0, -0.382059, -0.47233
98, 0.98, -0.88, 1.8, 0.4, 0.8, 1.08, 0.802153, 0, -0.324538, -0.501224
99, 0.98, -0.88, 1.8, 0.4, 0.8, 1.32, 0.809328, 0, -0.24335, -0.534574
101, 0.98, -0.88, 1.8, 0.4, 1.04, 0.12, 0.769654, 0, -0.473412, -0.428384
102, 0.98, -0.88, 1.8, 0.4, 1.04, 0.36, 0.773861, 0, -0.448491, -0.447209
103, 0.98, -0.88, 1.8, 0.4, 1.04, 0.6, 0.778952, 0, -0.418027, -0.467425
104, 0.98, -0.88, 1.8, 0.4, 1.04, 0.84, 0.785055, 0, -0.378581, -0.490271
105, 0.98, -0.88, 1.8, 0.4, 1.04, 1.08, 0.791934, 0, -0.324074, -0.517511
108, 0.98, 0.08, 0.36, 0.4, -0.88, 0.12, 0.869327, 0, -0.129791, 0.476892
109, 0.98, 0.08, 0.36, 0.4, -0.64, 0.12, 0.901166, 0, -0.138887, 0.410623
110, 0.98, 0.08, 0.36, 0.4, -0.4, 0.12, 0.944778, 0, -0.16175, 0.285012
111, 0.98, 0.08, 0.36, 0.4, -0.16, 0.12, 0.978106, 0, -0.186986, 0.091348
112, 0.98, 0.08, 0.36, 0.4, 0.08, 0.12, 0.98082, 0, -0.194914, 0
113, 0.98, 0.08, 0.36, 0.4, 0.32, 0.12, 0.978106, 0, -0.186986, -0.091348
114, 0.98, 0.08, 0.36, 0.4, 0.56, 0.12, 0.944778, 0, -0.16175, -0.285012
115, 0.98, 0.08, 0.36, 0.4, 0.8, 0.12, 0.901166, 0, -0.138887, -0.410623
116, 0.98, 0.08, 0.36, 0.4, 1.04, 0.12, 0.869327, 0, -0.129791, -0.476892
117, 0.98, 0.08, 1.08, 0.4, -0.88, 0.12, 0.832685, 0, -0.413269, 0.368571
118, 0.98, 0.08, 1.08, 0.4, -0.88, 0.36, 0.847912, 0, -0.344125, 0.403266
119, 0.98, 0.08, 1.08, 0.4, -0.88, 0.6, 0.861742, 0, -0.248778, 0.442166
121, 0.98, 0.08, 1.08, 0.4, -0.64, 0.12, 0.848096, 0, -0.43538, 0.301956
122, 0.98, 0.08, 1.08, 0.4, -0.64, 0.36, 0.869053, 0, -0.365392, 0.333521
123, 0.98, 0.08, 1.08, 0.4, -0.64, 0.6, 0.889869, 0, -0.265898, 0.370718
124, 0.98, 0.08, 1.08, 0.4, -0.64, 0.84, 0.901166, 0, -0.138887, 0.410623
125, 0.98, 0.08, 1.08, 0.4, -0.4, 0.12, 0.861277, 0, -0.461469, 0.212715
126, 0.98, 0.08, 1.08, 0.4, -0.4, 0.36, 0.888848, 0, -0.395358, 0.231607
127, 0.98, 0.08, 1.08, 0.4, -0.4, 0.6, 0.921326, 0, -0.297689, 0.250079
128, 0.98, 0.08, 1.08, 0.4, -0.4, 0.84, 0.944778, 0, -0.16175, 0.285012
129, 0.98, 0.08, 1.08, 0.4, -0.16, 0.12, 0.868857, 0, -0.483105, 0.108154
130, 0.98, 0.08, 1.08, 0.4, -0.16, 0.36, 0.899701, 0, -0.42188, 0.112054
131, 0.98, 0.08, 1.08, 0.4, -0.16, 0.6, 0.938776, 0, -0.32839, 0.104209
132, 0.98, 0.08, 1.08, 0.4, -0.16, 0.84, 0.978106, 0, -0.186986, 0.091348
133, 0.98, 0.08, 1.08, 0.4, 0.08, 0.12, 0.870952, 0, -0.491368, 0
134, 0.98, 0.08, 1.08, 0.4, 0.08, 0.36, 0.902034, 0, -0.431666, 0
135, 0.98, 0.08, 1.08, 0.4, 0.08, 0.6, 0.940849, 0, -0.338826, 0
136, 0.98, 0.08, 1.08, 0.4, 0.08, 0.84, 0.98082, 0, -0.194914, 0
137, 0.98, 0.08, 1.08, 0.4, 0.32, 0.12, 0.868857, 0, -0.483105, -0.108154
138, 0.98, 0.08, 1.08, 0.4, 0.32, 0.36, 0.899701, 0, -0.42188, -0.112054
139, 0.98, 0.08, 1.08, 0.4, 0.32, 0.6, 0.938776, 0, -0.32839, -0.104209
140, 0.98, 0.08, 1.08, 0.4, 0.32, 0.84, 0.978106, 0, -0.186986, -0.091348
141, 0.98, 0.08, 1.08, 0.4, 0.56, 0.12, 0.861277, 0, -0.461469, -0.212715
142, 0.98, 0.08, 1.08, 0.4, 0.56, 0.36, 0.888848, 0, -0.395358, -0.231607
143, 0.98, 0.08, 1.08, 0.4, 0.56, 0.6, 0.921326, 0, -0.297689, -0.250079
144, 0.98, 0.08, 1.08, 0.4, 0.56, 0.84, 0.944778, 0, -0.16175, -0.285012
145, 0.98, 0.08, 1.08, 0.4, 0.8, 0.12, 0.848096, 0, -0.43538, -0.301956
146, 0.98, 0.08, 1.08, 0.4, 0.8, 0.36, 0.869053, 0, -0.365392, -0.333521
147, 0.98, 0.08, 1.08, 0.4, 0.8, 0.6, 0.889869, 0, -0.265898, -0.370718
149, 0.98, 0.08, 1.08, 0.4, 1.04, 0.12, 0.832685, 0, -0.413269, -0.368571
150, 0.98, 0.08, 1.08, 0.4, 1.04, 0.36, 0.847912, 0, -0.344125, -0.403266
151, 0.98, 0.08, 1.08, 0.4, 1.04, 0.6, 0.861742, 0, -0.248778, -0.442166
152, 0.98, 0.08, 1.08, 0.4, 1.04, 0.84, 0.869327, 0, -0.129791, -0.476892
153, 0.98, 0.08, 1.8, 0.4, -0.88, 0.12, 0.799044, 0, -0.527996, 0.287663
154, 0.98, 0.08, 1.8, 0.4, -0.88, 0.36, 0.808212, 0, -0.499603, 0.311753
155, 0.98, 0.08, 1.8, 0.4, -0.88, 0.6, 0.819286, 0, -0.46281, 0.338494
156, 0.98, 0.08, 1.8, 0.4, -0.88, 0.84, 0.832685, 0, -0.413269, 0.368571
160, 0.98, 0.08, 1.8, 0.4, -0.64, 0.12, 0.805779, 0, -0.546561, 0.228018
161, 0.98, 0.08, 1.8, 0.4, -0.64, 0.36, 0.816972, 0, -0.519762, 0.249808
162, 0.98, 0.08, 1.8, 0.4, -0.64, 0.6, 0.830789, 0, -0.48426, 0.274376
163, 0.98, 0.08, 1.8, 0.4, -0.64, 0.84, 0.848096, 0, -0.43538, 0.301956
164, 0.98, 0.08, 1.8, 0.4, -0.64, 1.08, 0.869053, 0, -0.365392, 0.333521
165, 0.98, 0.08, 1.8, 0.4, -0.64, 1.32, 0.889869, 0, -0.265898, 0.370718
167, 0.98, 0.08, 1.8, 0.4, -0.4, 0.12, 0.810735, 0, -0.56366, 0.158103
168, 0.98, 0.08, 1.8, 0.4, -0.4, 0.36, 0.823715, 0, -0.53946, 0.174573
169, 0.98, 0.08, 1.8, 0.4, -0.4, 0.6, 0.840093, 0, -0.506912, 0.193088
170, 0.98, 0.08, 1.8, 0.4, -0.4, 0.84, 0.861277, 0, -0.461469, 0.212715
171, 0.98, 0.08, 1.8, 0.4, -0.4, 1.08, 0.888848, 0, -0.395358, 0.231607
174, 0.98, 0.08, 1.8, 0.4, -0.16, 0.12, 0.813511, 0, -0.575906, 0.0808257
175, 0.98, 0.08, 1.8, 0.4, -0.16, 0.36, 0.827572, 0, -0.554166, 0.0895804
176, 0.98, 0.08, 1.8, 0.4, -0.16, 0.6, 0.845498, 0, -0.524683, 0.0992026
177, 0.98, 0.08, 1.8, 0.4, -0.16, 0.84, 0.868857, 0, -0.483105, 0.108154
178, 0.98, 0.08, 1.8, 0.4, -0.16, 1.08, 0.899701, 0, -0.42188, 0.112054
179, 0.98, 0.08, 1.8, 0.4, -0.16, 1.32, 0.938776, 0, -0.32839, 0.104209
180, 0.98, 0.08, 1.8, 0.4, -0.16, 1.56, 0.978106, 0, -0.186986, 0.091348
181, 0.98, 0.08, 1.8, 0.4, 0.08, 0.12, 0.814352, 0, -0.580372, 0
182, 0.98, 0.08, 1.8, 0.4, 0.08, 0.36, 0.828737, 0, -0.559638, 0
183, 0.98, 0.08, 1.8, 0.4, 0.08, 0.6, 0.847103, 0, -0.531428, 0
184, 0.98, 0.08, 1.8, 0.4, 0.08, 0.84, 0.870952, 0, -0.491368, 0
185, 0.98, 0.08, 1.8, 0.4, 0.08, 1.08, 0.902034, 0, -0.431666, 0
186, 0.98, 0.08, 1.8, 0.4, 0.08, 1.32, 0.940849, 0, -0.338826, 0
187, 0.98, 0.08, 1.8, 0.4, 0.08, 1.56, 0.98082, 0, -0.194914, 0
188, 0.98, 0.08, 1.8, 0.4, 0.32, 0.12, 0.813511, 0, -0.575906, -0.0808257
189, 0.98, 0.08, 1.8, 0.4, 0.32, 0.36, 0.827572, 0, -0.554166, -0.0895804
190, 0.98, 0.08, 1.8, 0.4, 0.32, 0.6, 0.845498, 0, -0.524683, -0.0992026
191, 0.98, 0.08, 1.8, 0.4, 0.32, 0.84, 0.868857, 0, -0.483105, -0.108154
192, 0.98, 0.08, 1.8, 0.4, 0.32, 1.08, 0.899701, 0, -0.42188, -0.112054
193, 0.98, 0.08, 1.8, 0.4, 0.32, 1.32, 0.938776, 0, -0.32839, -0.104209
195, 0.98, 0.08, 1.8, 0.4, 0.56, 0.12, 0.810735, 0, -0.56366, -0.158103
196, 0.98, 0.08, 1.8, 0.4, 0.56, 0.36, 0.823715, 0, -0.53946, -0.174573
197, 0.98, 0.08, 1.8, 0.4, 0.56, 0.6, 0.840093, 0, -0.506912, -0.193088
198, 0.98, 0.08, 1.8, 0.4, 0.56, 0.84, 0.861277, 0, -0.461469, -0.212715
199, 0.98, 0.08, 1.8, 0.4, 0.56, 1.08, 0.888848, 0, -0.395358, -0.231607
202, 0.98, 0.08, 1.8, 0.4, 0.8, 0.12, 0.805779, 0, -0.546561, -0.228018
203, 0.98, 0.08, 1.8, 0.4, 0.8, 0.36, 0.816972, 0, -0.519762, -0.249808
204, 0.98, 0.08, 1.8, 0.4, 0.8, 0.6, 0.830789, 0, -0.48426, -0.274376
205, 0.98, 0.08, 1.8, 0.4, 0.8, 0.84, 0.848096, 0, -0.43538, -0.301956
209, 0.98, 0.08, 1.8, 0.4, 1.04, 0.12, 0.799044, 0, -0.527996, -0.287663
210, 0.98, 0.08, 1.8, 0.4, 1.04, 0.36, 0.808212, 0, -0.499603, -0.311753
211, 0.98, 0.08, 1.8, 0.4, 1.04, 0.6, 0.819286, 0, -0.46281, -0.338494
212, 0.98, 0.08, 1.8, 0.4, 1.04, 0.84, 0.832685, 0, -0.413269, -0.368571
216, 0.98, 1.04, 0.36, 0.4, -0.88, 0.12, 0.802117, 0, -0.135334, 0.581629
217, 0.98, 1.04, 0.36, 0.4, -0.64, 0.12, 0.813466, 0, -0.132783, 0.566252
218, 0.98, 1.04, 0.36, 0.4, -0.4, 0.12, 0.827643, 0, -0.130262, 0.545929
219, 0.98, 1.04, 0.36, 0.4, -0.16, 0.12, 0.845722, 0, -0.128555, 0.517907
220, 0.98, 1.04, 0.36, 0.4, 0.08, 0.12, 0.869327, 0, -0.129791, 0.476892
221, 0.98, 1.04, 0.36, 0.4, 0.32, 0.12, 0.901166, 0, -0.138887, 0.410623
222, 0.98, 1.04, 0.36, 0.4, 0.56, 0.12, 0.944778, 0, -0.16175, 0.285012
223, 0.98, 1.04, 0.36, 0.4, 0.8, 0.12, 0.978106, 0, -0.186986, 0.091348
224, 0.98, 1.04, 0.36, 0.4, 1.04, 0.12, 0.98082, 0, -0.194914, 0
225, 0.98, 1.04, 1.08, 0.4, -0.88, 0.12, 0.785055, 0, -0.378581, 0.490271
226, 0.98, 1.04, 1.08, 0.4, -0.88, 0.36, 0.791934, 0, -0.324074, 0.517511
227, 0.98, 1.04, 1.08, 0.4, -0.88, 0.6, 0.79837, 0, -0.245492, 0.549854
228, 0.98, 1.04, 1.08, 0.4, -0.88, 0.84, 0.802117, 0, -0.135334, 0.581629
229, 0.98, 1.04, 1.08, 0.4, -0.64, 0.12, 0.794314, 0, -0.382059, 0.47233
230, 0.98, 1.04, 1.08, 0.4, -0.64, 0.36, 0.802153, 0, -0.324538, 0.501224
231, 0.98, 1.04, 1.08, 0.4, -0.64, 0.6, 0.809328, 0, -0.24335, 0.534574
232, 0.98, 1.04, 1.08, 0.4, -0.64, 0.84, 0.813466, 0, -0.132783, 0.566252
233, 0.98, 1.04, 1.08, 0.4, -0.4, 0.12, 0.80523, 0, -0.388004, 0.448394
234, 0.98, 1.04, 1.08, 0.4, -0.4, 0.36, 0.81452, 0, -0.326762, 0.479358
235, 0.98, 1.04, 1.08, 0.4, -0.4, 0.6, 0.82287, 0, -0.241956, 0.514142
236, 0.98, 1.04, 1.08, 0.4, -0.4, 0.84, 0.827643, 0, -0.130262, 0.545929
237, 0.98, 1.04, 1.08, 0.4, -0.16, 0.12, 0.81804, 0, -0.397819, 0.415391
238, 0.98, 1.04, 1.08, 0.4, -0.16, 0.36, 0.829599, 0, -0.332369, 0.448661
239, 0.98, 1.04, 1.08, 0.4, -0.16, 0.6, 0.839906, 0, -0.242719, 0.485433
240, 0.98, 1.04, 1.08, 0.4, -0.16, 0.84, 0.845722, 0, -0.128555, 0.517907
241, 0.98, 1.04, 1.08, 0.4, 0.08, 0.12, 0.832685, 0, -0.413269, 0.368571
242, 0.98, 1.04, 1.08, 0.4, 0.08, 0.36, 0.847912, 0, -0.344125, 0.403266
243, 0.98, 1.04, 1.08, 0.4, 0.08, 0.6, 0.861742, 0, -0.248778, 0.442166
244, 0.98, 1.04, 1.08, 0.4, 0.08, 0.84, 0.869327, 0, -0.129791, 0.476892
245, 0.98, 1.04, 1.08, 0.4, 0.32, 0.12, 0.848096, 0, -0.43538, 0.301956
246, 0.98, 1.04, 1.08, 0.4, 0.32, 0.36, 0.869053, 0, -0.365392, 0.333521
247, 0.98, 1.04, 1.08, 0.4, 0.32, 0.6, 0.889869, 0, -0.265898, 0.370718
248, 0.98, 1.04, 1.08, 0.4, 0.32, 0.84, 0.901166, 0, -0.138887, 0.410623
249, 0.98, 1.04, 1.08, 0.4, 0.56, 0.12, 0.861277, 0, -0.461469, 0.212715
250, 0.98, 1.04, 1.08, 0.4, 0.56, 0.36, 0.888848, 0, -0.395358, 0.231607
251, 0.98, 1.04, 1.08, 0.4, 0.56, 0.6, 0.921326, 0, -0.297689, 0.250079
252, 0.98, 1.04, 1.08, 0.4, 0.56, 0.84, 0.944778, 0, -0.16175, 0.285012
253, 0.98, 1.04, 1.08, 0.4, 0.8, 0.12, 0.868857, 0, -0.483105, 0.108154
254, 0.98, 1.04, 1.08, 0.4, 0.8, 0.36, 0.899701, 0, -0.42188, 0.112054
255, 0.98, 1.04, 1.08, 0.4, 0.8, 0.6, 0.938776, 0, -0.32839, 0.104209
256, 0.98, 1.04, 1.08, 0.4, 0.8, 0.84, 0.978106, 0, -0.186986, 0.091348
257, 0.98, 1.04, 1.08, 0.4, 1.04, 0.12, 0.870952, 0, -0.491368, 0
258, 0.98, 1.04, 1.08, 0.4, 1.04, 0.36, 0.902034, 0, -0.431666, 0
259, 0.98, 1.04, 1.08, 0.4, 1.04, 0.6, 0.940849, 0, -0.338826, 0
260, 0.98, 1.04, 1.08, 0.4, 1.04, 0.84, 0.98082, 0, -0.194914, 0
261, 0.98, 1.04, 1.8, 0.4, -0.88, 0.12, 0.769654, 0, -0.473412, 0.428384
262, 0.98, 1.04, 1.8, 0.4, -0.88, 0.36, 0.773861, 0, -0.448491, 0.447209
263, 0.98, 1.04, 1.8, 0.4, -0.88, 0.6, 0.778952, 0, -0.418027, 0.467425
264, 0.98, 1.04, 1.8, 0.4, -0.88, 0.84, 0.785055, 0, -0.378581, 0.490271
265, 0.98, 1.04, 1.8, 0.4, -0.88, 1.08, 0.791934, 0, -0.324074, 0.517511
268, 0.98, 1.04, 1.8, 0.4, -0.64, 0.12, 0.776354, 0, -0.483198, 0.404716
269, 0.98, 1.04, 1.8, 0.4, -0.64, 0.36, 0.781309, 0, -0.456697, 0.425422
270, 0.98, 1.04, 1.8, 0.4, -0.64, 0.6, 0.787255, 0, -0.424137, 0.44759
271, 0.98, 1.04, 1.8, 0.4, -0.64, 0.84, 0.794314, 0, -0.382059, 0.47233
272, 0.98, 1.04, 1.8, 0.4, -0.64, 1.08, 0.802153, 0, -0.324538, 0.501224
273, 0.98, 1.04, 1.8, 0.4, -0.64, 1.32, 0.809328, 0, -0.24335, 0.534574
275, 0.98, 1.04, 1.8, 0.4, -0.4, 0.12, 0.783676, 0, -0.495502, 0.374606
276, 0.98, 1.04, 1.8, 0.4, -0.4, 0.36, 0.789658, 0, -0.467637, 0.397186
277, 0.98, 1.04, 1.8, 0.4, -0.4, 0.6, 0.796794, 0, -0.433001, 0.421462
278, 0.98, 1.04, 1.8, 0.4, -0.4, 0.84, 0.80523, 0, -0.388004, 0.448394
279, 0.98, 1.04, 1.8, 0.4, -0.4, 1.08, 0.81452, 0, -0.326762, 0.479358
280, 0.98, 1.04, 1.8, 0.4, -0.4, 1.32, 0.82287, 0, -0.241956, 0.514142
282, 0.98, 1.04, 1.8, 0.4, -0.16, 0.12, 0.791405, 0, -0.510539, 0.336195
283, 0.98, 1.04, 1.8, 0.4, -0.16, 0.36, 0.79878, 0, -0.48189, 0.360185
284, 0.98, 1.04, 1.8, 0.4, -0.16, 0.6, 0.807585, 0, -0.445614, 0.38631
285, 0.98, 1.04, 1.8, 0.4, -0.16, 0.84, 0.81804, 0, -0.397819, 0.415391
286, 0.98, 1.04, 1.8, 0.4, -0.16, 1.08, 0.829599, 0, -0.332369, 0.448661
287, 0.98, 1.04, 1.8, 0.4, -0.16, 1.32, 0.839906, 0, -0.242719, 0.485433
289, 0.98, 1.04, 1.8, 0.4, 0.08, 0.12, 0.799044, 0, -0.527996, 0.287663
290, 0.98, 1.04, 1.8, 0.4, 0.08, 0.36, 0.808212, 0, -0.499603, 0.311753
291, 0.98, 1.04, 1.8, 0.4, 0.08, 0.6, 0.819286, 0, -0.46281, 0.338494
292, 0.98, 1.04, 1.8, 0.4, 0.08, 0.84, 0.832685, 0, -0.413269, 0.368571
293, 0.98, 1.04, 1.8, 0.4, 0.08, 1.08, 0.847912, 0, -0.344125, 0.403266
294, 0.98, 1.04, 1.8, 0.4, 0.08, 1.32, 0.861742, 0, -0.248778, 0.442166
296, 0.98, 1.04, 1.8, 0.4, 0.32, 0.12, 0.805779, 0, -0.546561, 0.228018
297, 0.98, 1.04, 1.8, 0.4, 0.32, 0.36, 0.816972, 0, -0.519762, 0.249808
298, 0.98, 1.04, 1.8, 0.4, 0.32, 0.6, 0.830789, 0, -0.48426, 0.274376
299, 0.98, 1.04, 1.8, 0.4, 0.32, 0.84, 0.848096, 0, -0.43538, 0.301956
